time [s],Cell Voltage [V],SOC [%]
3242,3.793,62.17874952
3243,3.7935,62.19792865
3244,3.794,62.21710779
3245,3.794,62.23628692
3246,3.794,62.25546605
3247,3.797,62.27464519
3248,3.8,62.29382432
3249,3.797,62.31300345
3250,3.794,62.33218259
3251,3.7935,62.35136172
3252,3.793,62.37054085
3253,3.793,62.38971998
3254,3.793,62.40889912
3255,3.793,62.42807825
3256,3.793,62.44725738
3257,3.793,62.46643652
3258,3.793,62.48561565
3259,3.792,62.50479478
3260,3.791,62.52397392
3261,3.792,62.54315305
3262,3.793,62.56233218
3263,3.791,62.58151132
3264,3.789,62.60069045
3265,3.791,62.61986958
3266,3.793,62.63904871
3267,3.7945,62.65822785
3268,3.796,62.67740698
3269,3.8035,62.69658611
3270,3.811,62.71576525
3271,3.804,62.73494438
3272,3.797,62.75412351
3273,3.797,62.77330265
3274,3.797,62.79248178
3275,3.797,62.81166091
3276,3.797,62.83084005
3277,3.7955,62.85001918
3278,3.794,62.86919831
3279,3.794,62.88837745
3280,3.794,62.90755658
3281,3.795,62.92673571
3282,3.796,62.94591484
3283,3.797,62.96509398
3284,3.798,62.98427311
3285,3.798,63.00345224
3286,3.798,63.02263138
3287,3.799,63.04181051
3288,3.8,63.06098964
3289,3.798,63.08016878
3290,3.796,63.09934791
3291,3.7945,63.11852704
3292,3.793,63.13770618
3293,3.7915,63.15688531
3294,3.79,63.17606444
3295,3.7935,63.19524357
3296,3.797,63.21442271
3297,3.797,63.23360184
3298,3.797,63.25278097
3299,3.7965,63.27196011
3300,3.796,63.29113924
3301,3.7965,63.31031837
3302,3.797,63.32949751
3303,3.7985,63.34867664
3304,3.8,63.36785577
3305,3.798,63.38703491
3306,3.796,63.40621404
3307,3.797,63.42539317
3308,3.798,63.44457231
3309,3.798,63.46375144
3310,3.798,63.48293057
3311,3.799,63.5021097
3312,3.8,63.52128884
3313,3.8,63.54046797
3314,3.8,63.5596471
3315,3.8,63.57882624
3316,3.8,63.59800537
3317,3.801,63.6171845
3318,3.802,63.63636364
3319,3.8,63.65554277
3320,3.798,63.6747219
3321,3.8015,63.69390104
3322,3.805,63.71308017
3323,3.8025,63.7322593
3324,3.8,63.75143843
3325,3.8,63.77061757
3326,3.8,63.7897967
3327,3.8,63.80897583
3328,3.8,63.82815497
3329,3.8,63.8473341
3330,3.8,63.86651323
3331,3.8025,63.88569237
3332,3.805,63.9048715
3333,3.8025,63.92405063
3334,3.8,63.94322977
3335,3.8,63.9624089
3336,3.8,63.98158803
3337,3.8035,64.00076717
3338,3.807,64.0199463
3339,3.802,64.03912543
3340,3.797,64.05830456
3341,3.7975,64.0774837
3342,3.798,64.09666283
3343,3.799,64.11584196
3344,3.8,64.1350211
3345,3.801,64.15420023
3346,3.802,64.17337936
3347,3.801,64.1925585
3348,3.8,64.21173763
3349,3.802,64.23091676
3350,3.804,64.2500959
3351,3.804,64.26927503
3352,3.804,64.28845416
3353,3.806,64.30763329
3354,3.808,64.32681243
3355,3.804,64.34599156
3356,3.8,64.36517069
3357,3.8035,64.38434983
3358,3.807,64.40352896
3359,3.8035,64.42270809
3360,3.8,64.44188723
3361,3.8005,64.46106636
3362,3.801,64.48024549
3363,3.8015,64.49942463
3364,3.802,64.51860376
3365,3.801,64.53778289
3366,3.8,64.55696203
3367,3.802,64.57614116
3368,3.804,64.59532029
3369,3.8025,64.61449942
3370,3.801,64.63367856
3371,3.8015,64.65285769
3372,3.802,64.67203682
3373,3.8015,64.69121596
3374,3.801,64.71039509
3375,3.8025,64.72957422
3376,3.804,64.74875336
3377,3.8075,64.76793249
3378,3.811,64.78711162
3379,3.8065,64.80629076
3380,3.802,64.82546989
3381,3.8015,64.84464902
3382,3.801,64.86382815
3383,3.804,64.88300729
3384,3.807,64.90218642
3385,3.8055,64.92136555
3386,3.804,64.94054469
3387,3.804,64.95972382
3388,3.804,64.97890295
3389,3.8025,64.99808209
3390,3.801,65.01726122
3391,3.8025,65.03644035
3392,3.804,65.05561949
3393,3.8065,65.07479862
3394,3.809,65.09397775
3395,3.8065,65.11315689
3396,3.804,65.13233602
3397,3.8045,65.15151515
3398,3.805,65.17069428
3399,3.807,65.18987342
3400,3.809,65.20905255
3401,3.807,65.22823168
3402,3.805,65.24741082
3403,3.8065,65.26658995
3404,3.808,65.28576908
3405,3.8095,65.30494822
3406,3.811,65.32412735
3407,3.811,65.34330648
3408,3.811,65.36248562
3409,3.8095,65.38166475
3410,3.808,65.40084388
3411,3.808,65.42002301
3412,3.808,65.43920215
3413,3.8075,65.45838128
3414,3.807,65.47756041
3415,3.8075,65.49673955
3416,3.808,65.51591868
3417,3.808,65.53509781
3418,3.808,65.55427695
3419,3.8085,65.57345608
3420,3.809,65.59263521
3421,3.805,65.61181435
3422,3.801,65.63099348
3423,3.805,65.65017261
3424,3.809,65.66935175
3425,3.81,65.68853088
3426,3.811,65.70771001
3427,3.8155,65.72688914
3428,3.82,65.74606828
3429,3.8155,65.76524741
3430,3.811,65.78442654
3431,3.809,65.80360568
3432,3.807,65.82278481
3433,3.8075,65.84196394
3434,3.808,65.86114308
3435,3.8095,65.88032221
3436,3.811,65.89950134
3437,3.815,65.91868048
3438,3.819,65.93785961
3439,3.814,65.95703874
3440,3.809,65.97621787
3441,3.8145,65.99539701
3442,3.82,66.01457614
3443,3.819,66.03375527
3444,3.818,66.05293441
3445,3.8145,66.07211354
3446,3.811,66.09129267
3447,3.81,66.11047181
3448,3.809,66.12965094
3449,3.8155,66.14883007
3450,3.822,66.16800921
3451,3.822,66.18718834
3452,3.822,66.20636747
3453,3.8165,66.22554661
3454,3.811,66.24472574
3455,3.815,66.26390487
3456,3.819,66.283084
3457,3.815,66.30226314
3458,3.811,66.32144227
3459,3.815,66.3406214
3460,3.819,66.35980054
3461,3.816,66.37897967
3462,3.813,66.3981588
3463,3.812,66.41733794
3464,3.811,66.43651707
3465,3.8145,66.4556962
3466,3.818,66.47487534
3467,3.8145,66.49405447
3468,3.811,66.5132336
3469,3.811,66.53241273
3470,3.811,66.55159187
3471,3.812,66.570771
3472,3.813,66.58995013
3473,3.812,66.60912927
3474,3.811,66.6283084
3475,3.811,66.64748753
3476,3.811,66.66666667
3477,3.8145,66.6858458
3478,3.818,66.70502493
3479,3.8145,66.72420407
3480,3.811,66.7433832
3481,3.811,66.76256233
3482,3.811,66.78174147
3483,3.811,66.8009206
3484,3.811,66.82009973
3485,3.811,66.83927886
3486,3.811,66.858458
3487,3.8115,66.87763713
3488,3.812,66.89681626
3489,3.8125,66.9159954
3490,3.813,66.93517453
3491,3.812,66.95435366
3492,3.811,66.9735328
3493,3.8115,66.99271193
3494,3.812,67.01189106
3495,3.8135,67.0310702
3496,3.815,67.05024933
3497,3.815,67.06942846
3498,3.815,67.08860759
3499,3.815,67.10778673
3500,3.815,67.12696586
3501,3.815,67.14614499
3502,3.815,67.16532413
3503,3.8135,67.18450326
3504,3.812,67.20368239
3505,3.8125,67.22286153
3506,3.813,67.24204066
3507,3.8125,67.26121979
3508,3.812,67.28039893
3509,3.8125,67.29957806
3510,3.813,67.31875719
3511,3.8125,67.33793633
3512,3.812,67.35711546
3513,3.8135,67.37629459
3514,3.815,67.39547372
3515,3.814,67.41465286
3516,3.813,67.43383199
3517,3.813,67.45301112
3518,3.813,67.47219026
3519,3.816,67.49136939
3520,3.819,67.51054852
3521,3.817,67.52972766
3522,3.815,67.54890679
3523,3.8155,67.56808592
3524,3.816,67.58726506
3525,3.8145,67.60644419
3526,3.813,67.62562332
3527,3.813,67.64480245
3528,3.813,67.66398159
3529,3.813,67.68316072
3530,3.813,67.70233985
3531,3.8125,67.72151899
3532,3.812,67.74069812
3533,3.8205,67.75987725
3534,3.829,67.77905639
3535,3.824,67.79823552
3536,3.819,67.81741465
3537,3.819,67.83659379
3538,3.819,67.85577292
3539,3.8185,67.87495205
3540,3.818,67.89413119
3541,3.82,67.91331032
3542,3.822,67.93248945
3543,3.819,67.95166858
3544,3.816,67.97084772
3545,3.816,67.99002685
3546,3.816,68.00920598
3547,3.817,68.02838512
3548,3.818,68.04756425
3549,3.819,68.06674338
3550,3.82,68.08592252
3551,3.825,68.10510165
3552,3.83,68.12428078
3553,3.824,68.14345992
3554,3.818,68.16263905
3555,3.82,68.18181818
3556,3.822,68.20099731
3557,3.821,68.22017645
3558,3.82,68.23935558
3559,3.821,68.25853471
3560,3.822,68.27771385
3561,3.822,68.29689298
3562,3.822,68.31607211
3563,3.82,68.33525125
3564,3.818,68.35443038
3565,3.8185,68.37360951
3566,3.819,68.39278865
3567,3.8195,68.41196778
3568,3.82,68.43114691
3569,3.821,68.45032605
3570,3.822,68.46950518
3571,3.8165,68.48868431
3572,3.811,68.50786344
3573,3.8165,68.52704258
3574,3.822,68.54622171
3575,3.822,68.56540084
3576,3.822,68.58457998
3577,3.822,68.60375911
3578,3.822,68.62293824
3579,3.821,68.64211738
3580,3.82,68.66129651
3581,3.8195,68.68047564
3582,3.819,68.69965478
3583,3.8195,68.71883391
3584,3.82,68.73801304
3585,3.82,68.75719217
3586,3.82,68.77637131
3587,3.821,68.79555044
3588,3.822,68.81472957
3589,3.8275,68.83390871
3590,3.833,68.85308784
3591,3.8275,68.87226697
3592,3.822,68.89144611
3593,3.8245,68.91062524
3594,3.827,68.92980437
3595,3.8245,68.94898351
3596,3.822,68.96816264
3597,3.826,68.98734177
3598,3.83,69.00652091
3599,3.8295,69.02570004
3600,3.829,69.04487917
3601,3.8255,69.0640583
3602,3.822,69.08323744
3603,3.8275,69.10241657
3604,3.833,69.1215957
3605,3.8265,69.14077484
3606,3.82,69.15995397
3607,3.821,69.1791331
3608,3.822,69.19831224
3609,3.821,69.21749137
3610,3.82,69.2366705
3611,3.821,69.25584964
3612,3.822,69.27502877
3613,3.8225,69.2942079
3614,3.823,69.31338703
3615,3.8235,69.33256617
3616,3.824,69.3517453
3617,3.8235,69.37092443
3618,3.823,69.39010357
3619,3.8235,69.4092827
3620,3.824,69.42846183
3621,3.8235,69.44764097
3622,3.823,69.4668201
3623,3.8225,69.48599923
3624,3.822,69.50517837
3625,3.8255,69.5243575
3626,3.829,69.54353663
3627,3.8255,69.56271577
3628,3.822,69.5818949
3629,3.822,69.60107403
3630,3.822,69.62025316
3631,3.8225,69.6394323
3632,3.823,69.65861143
3633,3.8225,69.67779056
3634,3.822,69.6969697
3635,3.822,69.71614883
3636,3.822,69.73532796
3637,3.822,69.7545071
3638,3.822,69.77368623
3639,3.822,69.79286536
3640,3.822,69.8120445
3641,3.823,69.83122363
3642,3.824,69.85040276
3643,3.824,69.86958189
3644,3.824,69.88876103
3645,3.824,69.90794016
3646,3.824,69.92711929
3647,3.824,69.94629843
3648,3.824,69.96547756
3649,3.8235,69.98465669
3650,3.823,70.00383583
3651,3.823,70.02301496
3652,3.823,70.04219409
3653,3.8235,70.06137323
3654,3.824,70.08055236
3655,3.823,70.09973149
3656,3.822,70.11891063
3657,3.8255,70.13808976
3658,3.829,70.15726889
3659,3.83,70.17644802
3660,3.831,70.19562716
3661,3.829,70.21480629
3662,3.827,70.23398542
3663,3.8285,70.25316456
3664,3.83,70.27234369
3665,3.8295,70.29152282
3666,3.829,70.31070196
3667,3.8275,70.32988109
3668,3.826,70.34906022
3669,3.8265,70.36823936
3670,3.827,70.38741849
3671,3.8255,70.40659762
3672,3.824,70.42577675
3673,3.824,70.44495589
3674,3.824,70.46413502
3675,3.8255,70.48331415
3676,3.827,70.50249329
3677,3.83,70.52167242
3678,3.833,70.54085155
3679,3.8315,70.56003069
3680,3.83,70.57920982
3681,3.8295,70.59838895
3682,3.829,70.61756809
3683,3.831,70.63674722
3684,3.833,70.65592635
3685,3.833,70.67510549
3686,3.833,70.69428462
3687,3.8295,70.71346375
3688,3.826,70.73264288
3689,3.826,70.75182202
3690,3.826,70.77100115
3691,3.8265,70.79018028
3692,3.827,70.80935942
3693,3.827,70.82853855
3694,3.827,70.84771768
3695,3.83,70.86689682
3696,3.833,70.88607595
3697,3.832,70.90525508
3698,3.831,70.92443422
3699,3.8305,70.94361335
3700,3.83,70.96279248
3701,3.8295,70.98197161
3702,3.829,71.00115075
3703,3.8295,71.02032988
3704,3.83,71.03950901
3705,3.8315,71.05868815
3706,3.833,71.07786728
3707,3.831,71.09704641
3708,3.829,71.11622555
3709,3.829,71.13540468
3710,3.829,71.15458381
3711,3.83,71.17376295
3712,3.831,71.19294208
3713,3.8305,71.21212121
3714,3.83,71.23130035
3715,3.8305,71.25047948
3716,3.831,71.26965861
3717,3.832,71.28883774
3718,3.833,71.30801688
3719,3.837,71.32719601
3720,3.841,71.34637514
3721,3.837,71.36555428
3722,3.833,71.38473341
3723,3.832,71.40391254
3724,3.831,71.42309168
3725,3.831,71.44227081
3726,3.831,71.46144994
3727,3.8365,71.48062908
3728,3.842,71.49980821
3729,3.8355,71.51898734
3730,3.829,71.53816647
3731,3.83,71.55734561
3732,3.831,71.57652474
3733,3.831,71.59570387
3734,3.831,71.61488301
3735,3.831,71.63406214
3736,3.831,71.65324127
3737,3.8305,71.67242041
3738,3.83,71.69159954
3739,3.8315,71.71077867
3740,3.833,71.72995781
3741,3.832,71.74913694
3742,3.831,71.76831607
3743,3.831,71.78749521
3744,3.831,71.80667434
3745,3.832,71.82585347
3746,3.833,71.8450326
3747,3.833,71.86421174
3748,3.833,71.88339087
3749,3.833,71.90257
3750,3.833,71.92174914
3751,3.833,71.94092827
3752,3.833,71.9601074
3753,3.832,71.97928654
3754,3.831,71.99846567
3755,3.831,72.0176448
3756,3.831,72.03682394
3757,3.832,72.05600307
3758,3.833,72.0751822
3759,3.833,72.09436133
3760,3.833,72.11354047
3761,3.833,72.1327196
3762,3.833,72.15189873
3763,3.833,72.17107787
3764,3.833,72.190257
3765,3.833,72.20943613
3766,3.833,72.22861527
3767,3.832,72.2477944
3768,3.831,72.26697353
3769,3.8345,72.28615267
3770,3.838,72.3053318
3771,3.8355,72.32451093
3772,3.833,72.34369007
3773,3.833,72.3628692
3774,3.833,72.38204833
3775,3.833,72.40122746
3776,3.833,72.4204066
3777,3.833,72.43958573
3778,3.833,72.45876486
3779,3.833,72.477944
3780,3.833,72.49712313
3781,3.833,72.51630226
3782,3.833,72.5354814
3783,3.8335,72.55466053
3784,3.834,72.57383966
3785,3.8325,72.5930188
3786,3.831,72.61219793
3787,3.8265,72.63137706
3788,3.822,72.65055619
3789,3.8275,72.66973533
3790,3.833,72.68891446
3791,3.832,72.70809359
3792,3.831,72.72727273
3793,3.832,72.74645186
3794,3.833,72.76563099
3795,3.833,72.78481013
3796,3.833,72.80398926
3797,3.835,72.82316839
3798,3.837,72.84234753
3799,3.835,72.86152666
3800,3.833,72.88070579
3801,3.833,72.89988493
3802,3.833,72.91906406
3803,3.833,72.93824319
3804,3.833,72.95742232
3805,3.8335,72.97660146
3806,3.834,72.99578059
3807,3.8335,73.01495972
3808,3.833,73.03413886
3809,3.833,73.05331799
3810,3.833,73.07249712
3811,3.8375,73.09167626
3812,3.842,73.11085539
3813,3.838,73.13003452
3814,3.834,73.14921366
3815,3.834,73.16839279
3816,3.834,73.18757192
3817,3.834,73.20675105
3818,3.834,73.22593019
3819,3.838,73.24510932
3820,3.842,73.26428845
3821,3.84,73.28346759
3822,3.838,73.30264672
3823,3.838,73.32182585
3824,3.838,73.34100499
3825,3.8365,73.36018412
3826,3.835,73.37936325
3827,3.834,73.39854239
3828,3.833,73.41772152
3829,3.833,73.43690065
3830,3.833,73.45607979
3831,3.8335,73.47525892
3832,3.834,73.49443805
3833,3.834,73.51361718
3834,3.834,73.53279632
3835,3.8335,73.55197545
3836,3.833,73.57115458
3837,3.8355,73.59033372
3838,3.838,73.60951285
3839,3.8355,73.62869198
3840,3.833,73.64787112
3841,3.833,73.66705025
3842,3.833,73.68622938
3843,3.835,73.70540852
3844,3.837,73.72458765
3845,3.835,73.74376678
3846,3.833,73.76294591
3847,3.834,73.78212505
3848,3.835,73.80130418
3849,3.8345,73.82048331
3850,3.834,73.83966245
3851,3.8355,73.85884158
3852,3.837,73.87802071
3853,3.8395,73.89719985
3854,3.842,73.91637898
3855,3.8395,73.93555811
3856,3.837,73.95473725
3857,3.837,73.97391638
3858,3.837,73.99309551
3859,3.8385,74.01227465
3860,3.84,74.03145378
3861,3.837,74.05063291
3862,3.834,74.06981204
3863,3.836,74.08899118
3864,3.838,74.10817031
3865,3.8375,74.12734944
3866,3.837,74.14652858
3867,3.8375,74.16570771
3868,3.838,74.18488684
3869,3.838,74.20406598
3870,3.838,74.22324511
3871,3.839,74.24242424
3872,3.84,74.26160338
3873,3.8375,74.28078251
3874,3.835,74.29996164
3875,3.836,74.31914077
3876,3.837,74.33831991
3877,3.8375,74.35749904
3878,3.838,74.37667817
3879,3.838,74.39585731
3880,3.838,74.41503644
3881,3.838,74.43421557
3882,3.838,74.45339471
3883,3.8375,74.47257384
3884,3.837,74.49175297
3885,3.8375,74.51093211
3886,3.838,74.53011124
3887,3.8375,74.54929037
3888,3.837,74.56846951
3889,3.835,74.58764864
3890,3.833,74.60682777
3891,3.837,74.6260069
3892,3.841,74.64518604
3893,3.8405,74.66436517
3894,3.84,74.6835443
3895,3.8405,74.70272344
3896,3.841,74.72190257
3897,3.839,74.7410817
3898,3.837,74.76026084
3899,3.8375,74.77943997
3900,3.838,74.7986191
3901,3.8375,74.81779824
3902,3.837,74.83697737
3903,3.8385,74.8561565
3904,3.84,74.87533563
3905,3.842,74.89451477
3906,3.844,74.9136939
3907,3.842,74.93287303
3908,3.84,74.95205217
3909,3.84,74.9712313
3910,3.84,74.99041043
3911,3.8365,75.00958957
3912,3.833,75.0287687
3913,3.8365,75.04794783
3914,3.84,75.06712697
3915,3.8405,75.0863061
3916,3.841,75.10548523
3917,3.8415,75.12466437
3918,3.842,75.1438435
3919,3.843,75.16302263
3920,3.844,75.18220176
3921,3.8425,75.2013809
3922,3.841,75.22056003
3923,3.8425,75.23973916
3924,3.844,75.2589183
3925,3.8485,75.27809743
3926,3.853,75.29727656
3927,3.8475,75.3164557
3928,3.842,75.33563483
3929,3.847,75.35481396
3930,3.852,75.3739931
3931,3.848,75.39317223
3932,3.844,75.41235136
3933,3.8485,75.43153049
3934,3.853,75.45070963
3935,3.8475,75.46988876
3936,3.842,75.48906789
3937,3.8475,75.50824703
3938,3.853,75.52742616
3939,3.853,75.54660529
3940,3.853,75.56578443
3941,3.852,75.58496356
3942,3.851,75.60414269
3943,3.8475,75.62332183
3944,3.844,75.64250096
3945,3.844,75.66168009
3946,3.844,75.68085923
3947,3.8475,75.70003836
3948,3.851,75.71921749
3949,3.8475,75.73839662
3950,3.844,75.75757576
3951,3.844,75.77675489
3952,3.844,75.79593402
3953,3.844,75.81511316
3954,3.844,75.83429229
3955,3.839,75.85347142
3956,3.834,75.87265056
3957,3.8395,75.89182969
3958,3.845,75.91100882
3959,3.8455,75.93018796
3960,3.846,75.94936709
3961,3.8455,75.96854622
3962,3.845,75.98772535
3963,3.849,76.00690449
3964,3.853,76.02608362
3965,3.8485,76.04526275
3966,3.844,76.06444189
3967,3.844,76.08362102
3968,3.844,76.10280015
3969,3.8445,76.12197929
3970,3.845,76.14115842
3971,3.8455,76.16033755
3972,3.846,76.17951669
3973,3.8475,76.19869582
3974,3.849,76.21787495
3975,3.8465,76.23705409
3976,3.844,76.25623322
3977,3.846,76.27541235
3978,3.848,76.29459148
3979,3.8505,76.31377062
3980,3.853,76.33294975
3981,3.8495,76.35212888
3982,3.846,76.37130802
3983,3.8455,76.39048715
3984,3.845,76.40966628
3985,3.845,76.42884542
3986,3.845,76.44802455
3987,3.8455,76.46720368
3988,3.846,76.48638282
3989,3.8455,76.50556195
3990,3.845,76.52474108
3991,3.8445,76.54392021
3992,3.844,76.56309935
3993,3.8485,76.58227848
3994,3.853,76.60145761
3995,3.8505,76.62063675
3996,3.848,76.63981588
3997,3.848,76.65899501
3998,3.848,76.67817415
3999,3.847,76.69735328
4000,3.846,76.71653241
4001,3.845,76.73571155
4002,3.844,76.75489068
4003,3.8465,76.77406981
4004,3.849,76.79324895
4005,3.85,76.81242808
4006,3.851,76.83160721
4007,3.853,76.85078634
4008,3.855,76.86996548
4009,3.8495,76.88914461
4010,3.844,76.90832374
4011,3.8475,76.92750288
4012,3.851,76.94668201
4013,3.853,76.96586114
4014,3.855,76.98504028
4015,3.855,77.00421941
4016,3.855,77.02339854
4017,3.855,77.04257768
4018,3.855,77.06175681
4019,3.8535,77.08093594
4020,3.852,77.10011507
4021,3.8505,77.11929421
4022,3.849,77.13847334
4023,3.852,77.15765247
4024,3.855,77.17683161
4025,3.854,77.19601074
4026,3.853,77.21518987
4027,3.854,77.23436901
4028,3.855,77.25354814
4029,3.8535,77.27272727
4030,3.852,77.29190641
4031,3.8525,77.31108554
4032,3.853,77.33026467
4033,3.8505,77.34944381
4034,3.848,77.36862294
4035,3.846,77.38780207
4036,3.844,77.4069812
4037,3.848,77.42616034
4038,3.852,77.44533947
4039,3.8535,77.4645186
4040,3.855,77.48369774
4041,3.855,77.50287687
4042,3.855,77.522056
4043,3.857,77.54123514
4044,3.859,77.56041427
4045,3.857,77.5795934
4046,3.855,77.59877254
4047,3.8595,77.61795167
4048,3.864,77.6371308
4049,3.8595,77.65630993
4050,3.855,77.67548907
4051,3.8535,77.6946682
4052,3.852,77.71384733
4053,3.8535,77.73302647
4054,3.855,77.7522056
4055,3.859,77.77138473
4056,3.863,77.79056387
4057,3.8635,77.809743
4058,3.864,77.82892213
4059,3.8595,77.84810127
4060,3.855,77.8672804
4061,3.855,77.88645953
4062,3.855,77.90563867
4063,3.855,77.9248178
4064,3.855,77.94399693
4065,3.8605,77.96317606
4066,3.866,77.9823552
4067,3.8645,78.00153433
4068,3.863,78.02071346
4069,3.859,78.0398926
4070,3.855,78.05907173
4071,3.855,78.07825086
4072,3.855,78.09743
4073,3.8555,78.11660913
4074,3.856,78.13578826
4075,3.8555,78.1549674
4076,3.855,78.17414653
4077,3.8605,78.19332566
4078,3.866,78.21250479
4079,3.8625,78.23168393
4080,3.859,78.25086306
4081,3.857,78.27004219
4082,3.855,78.28922133
4083,3.8595,78.30840046
4084,3.864,78.32757959
4085,3.8595,78.34675873
4086,3.855,78.36593786
4087,3.855,78.38511699
4088,3.855,78.40429613
4089,3.856,78.42347526
4090,3.857,78.44265439
4091,3.8565,78.46183353
4092,3.856,78.48101266
4093,3.856,78.50019179
4094,3.856,78.51937092
4095,3.856,78.53855006
4096,3.856,78.55772919
4097,3.856,78.57690832
4098,3.856,78.59608746
4099,3.858,78.61526659
4100,3.86,78.63444572
4101,3.863,78.65362486
4102,3.866,78.67280399
4103,3.8625,78.69198312
4104,3.859,78.71116226
4105,3.8595,78.73034139
4106,3.86,78.74952052
4107,3.86,78.76869965
4108,3.86,78.78787879
4109,3.86,78.80705792
4110,3.86,78.82623705
4111,3.863,78.84541619
4112,3.866,78.86459532
4113,3.8625,78.88377445
4114,3.859,78.90295359
4115,3.8605,78.92213272
4116,3.862,78.94131185
4117,3.863,78.96049099
4118,3.864,78.97967012
4119,3.862,78.99884925
4120,3.86,79.01802839
4121,3.86,79.03720752
4122,3.86,79.05638665
4123,3.861,79.07556578
4124,3.862,79.09474492
4125,3.864,79.11392405
4126,3.866,79.13310318
4127,3.863,79.15228232
4128,3.86,79.17146145
4129,3.8595,79.19064058
4130,3.859,79.20981972
4131,3.861,79.22899885
4132,3.863,79.24817798
4133,3.8645,79.26735712
4134,3.866,79.28653625
4135,3.866,79.30571538
4136,3.866,79.32489451
4137,3.866,79.34407365
4138,3.866,79.36325278
4139,3.8645,79.38243191
4140,3.863,79.40161105
4141,3.8645,79.42079018
4142,3.866,79.43996931
4143,3.865,79.45914845
4144,3.864,79.47832758
4145,3.865,79.49750671
4146,3.866,79.51668585
4147,3.865,79.53586498
4148,3.864,79.55504411
4149,3.863,79.57422325
4150,3.862,79.59340238
4151,3.864,79.61258151
4152,3.866,79.63176064
4153,3.8645,79.65093978
4154,3.863,79.67011891
4155,3.8645,79.68929804
4156,3.866,79.70847718
4157,3.866,79.72765631
4158,3.866,79.74683544
4159,3.866,79.76601458
4160,3.866,79.78519371
4161,3.866,79.80437284
4162,3.866,79.82355198
4163,3.866,79.84273111
4164,3.866,79.86191024
4165,3.87,79.88108937
4166,3.874,79.90026851
4167,3.87,79.91944764
4168,3.866,79.93862677
4169,3.865,79.95780591
4170,3.864,79.97698504
4171,3.865,79.99616417
4172,3.866,80.01534331
4173,3.87,80.03452244
4174,3.874,80.05370157
4175,3.8735,80.07288071
4176,3.873,80.09205984
4177,3.873,80.11123897
4178,3.873,80.13041811
4179,3.8735,80.14959724
4180,3.874,80.16877637
4181,3.87,80.1879555
4182,3.866,80.20713464
4183,3.866,80.22631377
4184,3.866,80.2454929
4185,3.866,80.26467204
4186,3.866,80.28385117
4187,3.866,80.3030303
4188,3.866,80.32220944
4189,3.866,80.34138857
4190,3.866,80.3605677
4191,3.8665,80.37974684
4192,3.867,80.39892597
4193,3.8665,80.4181051
4194,3.866,80.43728423
4195,3.866,80.45646337
4196,3.866,80.4756425
4197,3.866,80.49482163
4198,3.866,80.51400077
4199,3.868,80.5331799
4200,3.87,80.55235903
4201,3.868,80.57153817
4202,3.866,80.5907173
4203,3.8705,80.60989643
4204,3.875,80.62907557
4205,3.8705,80.6482547
4206,3.866,80.66743383
4207,3.866,80.68661297
4208,3.866,80.7057921
4209,3.866,80.72497123
4210,3.866,80.74415036
4211,3.8685,80.7633295
4212,3.871,80.78250863
4213,3.872,80.80168776
4214,3.873,80.8208669
4215,3.87,80.84004603
4216,3.867,80.85922516
4217,3.8675,80.8784043
4218,3.868,80.89758343
4219,3.869,80.91676256
4220,3.87,80.9359417
4221,3.8715,80.95512083
4222,3.873,80.97429996
4223,3.87,80.99347909
4224,3.867,81.01265823
4225,3.871,81.03183736
4226,3.875,81.05101649
4227,3.8715,81.07019563
4228,3.868,81.08937476
4229,3.869,81.10855389
4230,3.87,81.12773303
4231,3.8705,81.14691216
4232,3.871,81.16609129
4233,3.872,81.18527043
4234,3.873,81.20444956
4235,3.872,81.22362869
4236,3.871,81.24280783
4237,3.871,81.26198696
4238,3.871,81.28116609
4239,3.873,81.30034522
4240,3.875,81.31952436
4241,3.873,81.33870349
4242,3.871,81.35788262
4243,3.871,81.37706176
4244,3.871,81.39624089
4245,3.8725,81.41542002
4246,3.874,81.43459916
4247,3.8725,81.45377829
4248,3.871,81.47295742
4249,3.872,81.49213656
4250,3.873,81.51131569
4251,3.8735,81.53049482
4252,3.874,81.54967395
4253,3.8755,81.56885309
4254,3.877,81.58803222
4255,3.876,81.60721135
4256,3.875,81.62639049
4257,3.875,81.64556962
4258,3.875,81.66474875
4259,3.875,81.68392789
4260,3.875,81.70310702
4261,3.8745,81.72228615
4262,3.874,81.74146529
4263,3.8745,81.76064442
4264,3.875,81.77982355
4265,3.8745,81.79900269
4266,3.874,81.81818182
4267,3.8745,81.83736095
4268,3.875,81.85654008
4269,3.876,81.87571922
4270,3.877,81.89489835
4271,3.877,81.91407748
4272,3.877,81.93325662
4273,3.877,81.95243575
4274,3.877,81.97161488
4275,3.877,81.99079402
4276,3.877,82.00997315
4277,3.877,82.02915228
4278,3.877,82.04833142
4279,3.877,82.06751055
4280,3.877,82.08668968
4281,3.877,82.10586881
4282,3.877,82.12504795
4283,3.877,82.14422708
4284,3.877,82.16340621
4285,3.877,82.18258535
4286,3.877,82.20176448
4287,3.877,82.22094361
4288,3.877,82.24012275
4289,3.876,82.25930188
4290,3.875,82.27848101
4291,3.876,82.29766015
4292,3.877,82.31683928
4293,3.8715,82.33601841
4294,3.866,82.35519755
4295,3.8715,82.37437668
4296,3.877,82.39355581
4297,3.881,82.41273494
4298,3.885,82.43191408
4299,3.881,82.45109321
